"open","high","low","close","volume","timestamp","formattedOpen","formattedHigh","formattedLow","formattedClose","formattedVolume","formattedTimestamp","relatedNews","issue","redemption","highLow","peCode","newsPnacWithCsk","Date"
"1.539051","1.599136","1.516208","1.578338","0","2016-02-19T01:00:00+01:00","1.539051","1.599136","1.516208","1.578338","0","19/02/2016","","0","1","[object Object]","[object Object]","","2016-02-19"
"1.547651","1.626474","1.524781","1.531309","0","2016-02-22T01:00:00+01:00","1.547651","1.626474","1.524781","1.531309","0","22/02/2016","","0","1","[object Object]","[object Object]","","2016-02-22"
"1.538812","1.56063","1.532277","1.534455","0","2016-02-23T01:00:00+01:00","1.538812","1.56063","1.532277","1.534455","0","23/02/2016","","0","1","[object Object]","[object Object]","","2016-02-23"
"1.52127","1.630679","1.520182","1.534334","0","2016-02-24T01:00:00+01:00","1.52127","1.630679","1.520182","1.534334","0","24/02/2016","","0","1","[object Object]","[object Object]","","2016-02-24"
"1.526344","1.536153","1.495888","1.51328","0","2016-02-25T01:00:00+01:00","1.526344","1.536153","1.495888","1.51328","0","25/02/2016","","0","1","[object Object]","[object Object]","","2016-02-25"
"1.504452","1.508802","1.476225","1.494672","0","2016-02-26T01:00:00+01:00","1.504452","1.508802","1.476225","1.494672","0","26/02/2016","","0","1","[object Object]","[object Object]","","2016-02-26"
"1.492369","1.501062","1.406938","1.420945","0","2016-02-29T01:00:00+01:00","1.492369","1.501062","1.406938","1.420945","0","29/02/2016","","0","1","[object Object]","[object Object]","","2016-02-29"
"1.424031","1.426189","1.38742","1.415404","0","2016-03-01T01:00:00+01:00","1.424031","1.426189","1.38742","1.415404","0","01/03/2016","","0","1","[object Object]","[object Object]","","2016-03-01"
"1.407709","1.462809","1.392638","1.462809","0","2016-03-02T01:00:00+01:00","1.407709","1.462809","1.392638","1.462809","0","02/03/2016","","0","1","[object Object]","[object Object]","","2016-03-02"
"1.484102","1.489537","1.424516","1.429918","0","2016-03-03T01:00:00+01:00","1.484102","1.489537","1.424516","1.429918","0","03/03/2016","","0","1","[object Object]","[object Object]","","2016-03-03"
"1.436258","1.477448","1.430852","1.472019","0","2016-03-04T01:00:00+01:00","1.436258","1.477448","1.430852","1.472019","0","04/03/2016","","0","1","[object Object]","[object Object]","","2016-03-04"
"1.445855","1.461029","1.416658","1.45886","0","2016-03-07T01:00:00+01:00","1.445855","1.461029","1.416658","1.45886","0","07/03/2016","","0","1","[object Object]","[object Object]","","2016-03-07"
"1.443545","1.446795","1.404634","1.422989","0","2016-03-08T01:00:00+01:00","1.443545","1.446795","1.404634","1.422989","0","08/03/2016","","0","1","[object Object]","[object Object]","","2016-03-08"
"1.437986","1.437986","1.394774","1.413116","0","2016-03-09T01:00:00+01:00","1.437986","1.437986","1.394774","1.413116","0","09/03/2016","","0","1","[object Object]","[object Object]","","2016-03-09"
"1.3997","1.482077","1.282756","1.445138","0","2016-03-10T01:00:00+01:00","1.3997","1.482077","1.282756","1.445138","0","10/03/2016","","0","1","[object Object]","[object Object]","","2016-03-10"
"1.368286","1.411428","1.326406","1.336054","0","2016-03-11T01:00:00+01:00","1.368286","1.411428","1.326406","1.336054","0","11/03/2016","","0","1","[object Object]","[object Object]","","2016-03-11"
"1.300542","1.329448","1.287723","1.310168","0","2016-03-14T01:00:00+01:00","1.300542","1.329448","1.287723","1.310168","0","14/03/2016","","0","1","[object Object]","[object Object]","","2016-03-14"
"1.316414","1.381967","1.30892","1.376577","0","2016-03-15T01:00:00+01:00","1.316414","1.381967","1.30892","1.376577","0","15/03/2016","","0","1","[object Object]","[object Object]","","2016-03-15"
"1.35273","1.36026","1.320524","1.341983","0","2016-03-16T01:00:00+01:00","1.35273","1.36026","1.320524","1.341983","0","16/03/2016","","0","1","[object Object]","[object Object]","","2016-03-16"
"1.27612","1.299639","1.261183","1.275052","0","2016-03-17T01:00:00+01:00","1.27612","1.299639","1.261183","1.275052","0","17/03/2016","","0","1","[object Object]","[object Object]","","2016-03-17"
"1.251399","1.282344","1.241816","1.279138","0","2016-03-18T01:00:00+01:00","1.251399","1.282344","1.241816","1.279138","0","18/03/2016","","0","1","[object Object]","[object Object]","","2016-03-18"
"1.274","1.287","1.247","1.26","0","2016-03-21T01:00:00+01:00","1.274","1.287","1.247","1.26","0","21/03/2016","","0","1","[object Object]","[object Object]","","2016-03-21"
"1.25","1.272","1.241","1.258","0","2016-03-22T01:00:00+01:00","1.25","1.272","1.241","1.258","0","22/03/2016","","0","1","[object Object]","[object Object]","","2016-03-22"
"1.268","1.333","1.259","1.299","0","2016-03-23T01:00:00+01:00","1.268","1.333","1.259","1.299","0","23/03/2016","","0","1","[object Object]","[object Object]","","2016-03-23"
"1.279","1.315","1.273","1.304","0","2016-03-24T01:00:00+01:00","1.279","1.315","1.273","1.304","0","24/03/2016","","0","1","[object Object]","[object Object]","","2016-03-24"
"1.272","1.272","1.241","1.244","0","2016-03-29T02:00:00+02:00","1.272","1.272","1.241","1.244","0","29/03/2016","","0","1","[object Object]","[object Object]","","2016-03-29"
"1.222","1.241","1.215","1.223","0","2016-03-30T02:00:00+02:00","1.222","1.241","1.215","1.223","0","30/03/2016","","0","1","[object Object]","[object Object]","","2016-03-30"
"1.229","1.25","1.212","1.223","0","2016-03-31T02:00:00+02:00","1.229","1.25","1.212","1.223","0","31/03/2016","","0","1","[object Object]","[object Object]","","2016-03-31"
"1.223","1.242","1.21","1.225","0","2016-04-01T02:00:00+02:00","1.223","1.242","1.21","1.225","0","01/04/2016","","0","1","[object Object]","[object Object]","","2016-04-01"
"1.231","1.259","1.222","1.246","0","2016-04-04T02:00:00+02:00","1.231","1.259","1.222","1.246","0","04/04/2016","","0","1","[object Object]","[object Object]","","2016-04-04"
"1.241","1.307","1.223","1.278","0","2016-04-05T02:00:00+02:00","1.241","1.307","1.223","1.278","0","05/04/2016","","0","1","[object Object]","[object Object]","","2016-04-05"
"1.279","1.296","1.271","1.287","0","2016-04-06T02:00:00+02:00","1.279","1.296","1.271","1.287","0","06/04/2016","","0","1","[object Object]","[object Object]","","2016-04-06"
"1.293","1.428","1.28","1.407","0","2016-04-07T02:00:00+02:00","1.293","1.428","1.28","1.407","0","07/04/2016","","0","1","[object Object]","[object Object]","","2016-04-07"
"1.377","1.377","1.318","1.32","0","2016-04-08T02:00:00+02:00","1.377","1.377","1.318","1.32","0","08/04/2016","","0","1","[object Object]","[object Object]","","2016-04-08"
"1.332","1.365","1.295","1.348","0","2016-04-11T02:00:00+02:00","1.332","1.365","1.295","1.348","0","11/04/2016","","0","1","[object Object]","[object Object]","","2016-04-11"
"1.349","1.384","1.346","1.38","0","2016-04-12T02:00:00+02:00","1.349","1.384","1.346","1.38","0","12/04/2016","","0","1","[object Object]","[object Object]","","2016-04-12"
"1.376","1.376","1.304","1.311","0","2016-04-13T02:00:00+02:00","1.376","1.376","1.304","1.311","0","13/04/2016","","0","1","[object Object]","[object Object]","","2016-04-13"
"1.297","1.368","1.292","1.353","0","2016-04-14T02:00:00+02:00","1.297","1.368","1.292","1.353","0","14/04/2016","","0","1","[object Object]","[object Object]","","2016-04-14"
"1.345","1.362","1.322","1.353","0","2016-04-15T02:00:00+02:00","1.345","1.362","1.322","1.353","0","15/04/2016","","0","1","[object Object]","[object Object]","","2016-04-15"
"1.375","1.383","1.33","1.357","0","2016-04-18T02:00:00+02:00","1.375","1.383","1.33","1.357","0","18/04/2016","","0","1","[object Object]","[object Object]","","2016-04-18"
"1.388","1.411","1.382","1.41","0","2016-04-19T02:00:00+02:00","1.388","1.411","1.382","1.41","0","19/04/2016","","0","1","[object Object]","[object Object]","","2016-04-19"
"1.394","1.412","1.376","1.399","0","2016-04-20T02:00:00+02:00","1.394","1.412","1.376","1.399","0","20/04/2016","","0","1","[object Object]","[object Object]","","2016-04-20"
"1.414","1.477","1.406","1.466","0","2016-04-21T02:00:00+02:00","1.414","1.477","1.406","1.466","0","21/04/2016","","0","1","[object Object]","[object Object]","","2016-04-21"
"1.455","1.487","1.442","1.484","0","2016-04-22T02:00:00+02:00","1.455","1.487","1.442","1.484","0","22/04/2016","","0","1","[object Object]","[object Object]","","2016-04-22"
"1.493","1.555","1.48","1.546","0","2016-04-25T02:00:00+02:00","1.493","1.555","1.48","1.546","0","25/04/2016","","0","1","[object Object]","[object Object]","","2016-04-25"
"1.527","1.568","1.527","1.543","0","2016-04-26T02:00:00+02:00","1.527","1.568","1.527","1.543","0","26/04/2016","","0","1","[object Object]","[object Object]","","2016-04-26"
"1.541","1.557","1.495","1.516","0","2016-04-27T02:00:00+02:00","1.541","1.557","1.495","1.516","0","27/04/2016","","0","1","[object Object]","[object Object]","","2016-04-27"
"1.497","1.511","1.463","1.469","0","2016-04-28T02:00:00+02:00","1.497","1.511","1.463","1.469","0","28/04/2016","","0","1","[object Object]","[object Object]","","2016-04-28"
"1.54","1.592","1.535","1.566","0","2016-04-29T02:00:00+02:00","1.54","1.592","1.535","1.566","0","29/04/2016","","0","1","[object Object]","[object Object]","","2016-04-29"
"1.548","1.566","1.531","1.549","0","2016-05-02T02:00:00+02:00","1.548","1.566","1.531","1.549","0","02/05/2016","","0","1","[object Object]","[object Object]","","2016-05-02"
"1.527","1.55","1.524","1.54","0","2016-05-03T02:00:00+02:00","1.527","1.55","1.524","1.54","0","03/05/2016","","0","1","[object Object]","[object Object]","","2016-05-03"
"1.552","1.577","1.549","1.555","0","2016-05-04T02:00:00+02:00","1.552","1.577","1.549","1.555","0","04/05/2016","","0","1","[object Object]","[object Object]","","2016-05-04"
"1.582","1.604","1.561","1.567","0","2016-05-05T02:00:00+02:00","1.582","1.604","1.561","1.567","0","05/05/2016","","0","1","[object Object]","[object Object]","","2016-05-05"
"1.572","1.605","1.534","1.56","0","2016-05-06T02:00:00+02:00","1.572","1.605","1.534","1.56","0","06/05/2016","","0","1","[object Object]","[object Object]","","2016-05-06"
"1.586","1.59","1.511","1.55","0","2016-05-09T02:00:00+02:00","1.586","1.59","1.511","1.55","0","09/05/2016","","0","1","[object Object]","[object Object]","","2016-05-09"
"1.534","1.645","1.489","1.577","0","2016-05-10T02:00:00+02:00","1.534","1.645","1.489","1.577","0","10/05/2016","","0","1","[object Object]","[object Object]","","2016-05-10"
"1.579","1.579","1.533","1.546","0","2016-05-11T02:00:00+02:00","1.579","1.579","1.533","1.546","0","11/05/2016","","0","1","[object Object]","[object Object]","","2016-05-11"
"1.538","1.594","1.525","1.582","0","2016-05-12T02:00:00+02:00","1.538","1.594","1.525","1.582","0","12/05/2016","","0","1","[object Object]","[object Object]","","2016-05-12"
"1.569","1.587","1.547","1.555","0","2016-05-13T02:00:00+02:00","1.569","1.587","1.547","1.555","0","13/05/2016","","0","1","[object Object]","[object Object]","","2016-05-13"
"1.556","1.587","1.548","1.565","0","2016-05-16T02:00:00+02:00","1.556","1.587","1.548","1.565","0","16/05/2016","","0","1","[object Object]","[object Object]","","2016-05-16"
"1.552","1.554","1.526","1.53","0","2016-05-17T02:00:00+02:00","1.552","1.554","1.526","1.53","0","17/05/2016","","0","1","[object Object]","[object Object]","","2016-05-17"
"1.545","1.6","1.514","1.558","0","2016-05-18T02:00:00+02:00","1.545","1.6","1.514","1.558","0","18/05/2016","","0","1","[object Object]","[object Object]","","2016-05-18"
"1.603","1.603","1.563","1.583","0","2016-05-19T02:00:00+02:00","1.603","1.603","1.563","1.583","0","19/05/2016","","0","1","[object Object]","[object Object]","","2016-05-19"
"1.55","1.566","1.542","1.558","0","2016-05-20T02:00:00+02:00","1.55","1.566","1.542","1.558","0","20/05/2016","","0","1","[object Object]","[object Object]","","2016-05-20"
"1.54","1.576","1.529","1.568","0","2016-05-23T02:00:00+02:00","1.54","1.576","1.529","1.568","0","23/05/2016","","0","1","[object Object]","[object Object]","","2016-05-23"
"1.55","1.551","1.498","1.499","0","2016-05-24T02:00:00+02:00","1.55","1.551","1.498","1.499","0","24/05/2016","","0","1","[object Object]","[object Object]","","2016-05-24"
"1.49","1.497","1.431","1.435","0","2016-05-25T02:00:00+02:00","1.49","1.497","1.431","1.435","0","25/05/2016","","0","1","[object Object]","[object Object]","","2016-05-25"
"1.444","1.471","1.425","1.457","0","2016-05-26T02:00:00+02:00","1.444","1.471","1.425","1.457","0","26/05/2016","","0","1","[object Object]","[object Object]","","2016-05-26"
"1.443","1.455","1.421","1.449","0","2016-05-27T02:00:00+02:00","1.443","1.455","1.421","1.449","0","27/05/2016","","0","1","[object Object]","[object Object]","","2016-05-27"
"1.466","1.476","1.45","1.46","0","2016-05-30T02:00:00+02:00","1.466","1.476","1.45","1.46","0","30/05/2016","","0","1","[object Object]","[object Object]","","2016-05-30"
"1.447","1.476","1.447","1.453","0","2016-05-31T02:00:00+02:00","1.447","1.476","1.447","1.453","0","31/05/2016","","0","1","[object Object]","[object Object]","","2016-05-31"
"1.453","1.489","1.45","1.473","0","2016-06-01T02:00:00+02:00","1.453","1.489","1.45","1.473","0","01/06/2016","","0","1","[object Object]","[object Object]","","2016-06-01"
"1.475","1.515","1.464","1.464","0","2016-06-02T02:00:00+02:00","1.475","1.515","1.464","1.464","0","02/06/2016","","0","1","[object Object]","[object Object]","","2016-06-02"
"1.463","1.467","1.422","1.422","0","2016-06-03T02:00:00+02:00","1.463","1.467","1.422","1.422","0","03/06/2016","","0","1","[object Object]","[object Object]","","2016-06-03"
"1.439","1.498","1.439","1.485","0","2016-06-06T02:00:00+02:00","1.439","1.498","1.439","1.485","0","06/06/2016","","0","1","[object Object]","[object Object]","","2016-06-06"
"1.455","1.456","1.42","1.435","0","2016-06-07T02:00:00+02:00","1.455","1.456","1.42","1.435","0","07/06/2016","","0","1","[object Object]","[object Object]","","2016-06-07"
"1.433","1.437","1.393","1.413","0","2016-06-08T02:00:00+02:00","1.433","1.437","1.393","1.413","0","08/06/2016","","0","1","[object Object]","[object Object]","","2016-06-08"
"1.398","1.402","1.362","1.391","0","2016-06-09T02:00:00+02:00","1.398","1.402","1.362","1.391","0","09/06/2016","","0","1","[object Object]","[object Object]","","2016-06-09"
"1.38","1.434","1.372","1.389","0","2016-06-10T02:00:00+02:00","1.38","1.434","1.372","1.389","0","10/06/2016","","0","1","[object Object]","[object Object]","","2016-06-10"
"1.389","1.478","1.389","1.454","0","2016-06-13T02:00:00+02:00","1.389","1.478","1.389","1.454","0","13/06/2016","","0","1","[object Object]","[object Object]","","2016-06-13"
"1.492","1.518","1.471","1.508","0","2016-06-14T02:00:00+02:00","1.492","1.518","1.471","1.508","0","14/06/2016","","0","1","[object Object]","[object Object]","","2016-06-14"
"1.5","1.504","1.467","1.494","0","2016-06-15T02:00:00+02:00","1.5","1.504","1.467","1.494","0","15/06/2016","","0","1","[object Object]","[object Object]","","2016-06-15"
"1.529","1.58","1.524","1.558","0","2016-06-16T02:00:00+02:00","1.529","1.58","1.524","1.558","0","16/06/2016","","0","1","[object Object]","[object Object]","","2016-06-16"
"1.522","1.534","1.493","1.514","0","2016-06-17T02:00:00+02:00","1.522","1.534","1.493","1.514","0","17/06/2016","","0","1","[object Object]","[object Object]","","2016-06-17"
"1.473","1.557","1.43","1.44","0","2016-06-20T02:00:00+02:00","1.473","1.557","1.43","1.44","0","20/06/2016","","0","1","[object Object]","[object Object]","","2016-06-20"
"1.451","1.475","1.445","1.452","0","2016-06-21T02:00:00+02:00","1.451","1.475","1.445","1.452","0","21/06/2016","","0","1","[object Object]","[object Object]","","2016-06-21"
"1.449","1.468","1.418","1.435","0","2016-06-22T02:00:00+02:00","1.449","1.468","1.418","1.435","0","22/06/2016","","0","1","[object Object]","[object Object]","","2016-06-22"
"1.427","1.435","1.391","1.413","0","2016-06-23T02:00:00+02:00","1.427","1.435","1.391","1.413","0","23/06/2016","","0","1","[object Object]","[object Object]","","2016-06-23"
"1.695","1.838","1.487","1.562","0","2016-06-24T02:00:00+02:00","1.695","1.838","1.487","1.562","0","24/06/2016","","0","1","[object Object]","[object Object]","","2016-06-24"
"1.533","1.561","1.504","1.514","0","2016-06-27T02:00:00+02:00","1.533","1.561","1.504","1.514","0","27/06/2016","","0","1","[object Object]","[object Object]","","2016-06-27"
"1.459","1.474","1.409","1.41","0","2016-06-28T02:00:00+02:00","1.459","1.474","1.409","1.41","0","28/06/2016","","0","1","[object Object]","[object Object]","","2016-06-28"
"1.361","1.446","1.336","1.376","0","2016-06-29T02:00:00+02:00","1.361","1.446","1.336","1.376","0","29/06/2016","","0","1","[object Object]","[object Object]","","2016-06-29"
"1.388","1.423","1.334","1.343","0","2016-06-30T02:00:00+02:00","1.388","1.423","1.334","1.343","0","30/06/2016","","0","1","[object Object]","[object Object]","","2016-06-30"
"1.229","1.307","1.218","1.225","0","2016-07-01T02:00:00+02:00","1.229","1.307","1.218","1.225","0","01/07/2016","","0","1","[object Object]","[object Object]","","2016-07-01"
"1.256","1.275","1.245","1.251","0","2016-07-04T02:00:00+02:00","1.256","1.275","1.245","1.251","0","04/07/2016","","0","1","[object Object]","[object Object]","","2016-07-04"
"1.265","1.286","1.24","1.246","0","2016-07-05T02:00:00+02:00","1.265","1.286","1.24","1.246","0","05/07/2016","","0","1","[object Object]","[object Object]","","2016-07-05"
"1.259","1.307","1.2","1.239","0","2016-07-06T02:00:00+02:00","1.259","1.307","1.2","1.239","0","06/07/2016","","0","1","[object Object]","[object Object]","","2016-07-06"
"1.265","1.286","1.248","1.257","0","2016-07-07T02:00:00+02:00","1.265","1.286","1.248","1.257","0","07/07/2016","","0","1","[object Object]","[object Object]","","2016-07-07"
"1.242","1.27","1.18","1.188","0","2016-07-08T02:00:00+02:00","1.242","1.27","1.18","1.188","0","08/07/2016","","0","1","[object Object]","[object Object]","","2016-07-08"
"1.202","1.221","1.198","1.209","0","2016-07-11T02:00:00+02:00","1.202","1.221","1.198","1.209","0","11/07/2016","","0","1","[object Object]","[object Object]","","2016-07-11"
"1.202","1.235","1.194","1.23","0","2016-07-12T02:00:00+02:00","1.202","1.235","1.194","1.23","0","12/07/2016","","0","1","[object Object]","[object Object]","","2016-07-12"
"1.224","1.24","1.203","1.206","0","2016-07-13T02:00:00+02:00","1.224","1.24","1.203","1.206","0","13/07/2016","","0","1","[object Object]","[object Object]","","2016-07-13"
"1.209","1.25","1.186","1.227","0","2016-07-14T02:00:00+02:00","1.209","1.25","1.186","1.227","0","14/07/2016","","0","1","[object Object]","[object Object]","","2016-07-14"
"1.217","1.272","1.211","1.269","0","2016-07-15T02:00:00+02:00","1.217","1.272","1.211","1.269","0","15/07/2016","","0","1","[object Object]","[object Object]","","2016-07-15"
"1.245","1.274","1.213","1.257","0","2016-07-18T02:00:00+02:00","1.245","1.274","1.213","1.257","0","18/07/2016","","0","1","[object Object]","[object Object]","","2016-07-18"
"1.25","1.257","1.222","1.238","0","2016-07-19T02:00:00+02:00","1.25","1.257","1.222","1.238","0","19/07/2016","","0","1","[object Object]","[object Object]","","2016-07-19"
"1.233","1.245","1.22","1.243","0","2016-07-20T02:00:00+02:00","1.233","1.245","1.22","1.243","0","20/07/2016","","0","1","[object Object]","[object Object]","","2016-07-20"
"1.264","1.548","1.238","1.252","0","2016-07-21T02:00:00+02:00","1.264","1.548","1.238","1.252","0","21/07/2016","","0","1","[object Object]","[object Object]","","2016-07-21"
"1.228","1.278","1.224","1.247","0","2016-07-22T02:00:00+02:00","1.228","1.278","1.224","1.247","0","22/07/2016","","0","1","[object Object]","[object Object]","","2016-07-22"
"1.235","1.266","1.23","1.231","0","2016-07-25T02:00:00+02:00","1.235","1.266","1.23","1.231","0","25/07/2016","","0","1","[object Object]","[object Object]","","2016-07-25"
"1.241","1.263","1.229","1.256","0","2016-07-26T02:00:00+02:00","1.241","1.263","1.229","1.256","0","26/07/2016","","0","1","[object Object]","[object Object]","","2016-07-26"
"1.254","1.256","1.217","1.221","0","2016-07-27T02:00:00+02:00","1.254","1.256","1.217","1.221","0","27/07/2016","","0","1","[object Object]","[object Object]","","2016-07-27"
"1.215","1.225","1.199","1.207","0","2016-07-28T02:00:00+02:00","1.215","1.225","1.199","1.207","0","28/07/2016","","0","1","[object Object]","[object Object]","","2016-07-28"
"1.21","1.215","1.165","1.169","0","2016-07-29T02:00:00+02:00","1.21","1.215","1.165","1.169","0","29/07/2016","","0","1","[object Object]","[object Object]","","2016-07-29"
"1.164","1.183","1.161","1.179","0","2016-08-01T02:00:00+02:00","1.164","1.183","1.161","1.179","0","01/08/2016","","0","1","[object Object]","[object Object]","","2016-08-01"
"1.215","1.238","1.191","1.226","0","2016-08-02T02:00:00+02:00","1.215","1.238","1.191","1.226","0","02/08/2016","","0","1","[object Object]","[object Object]","","2016-08-02"
"1.215","1.233","1.203","1.222","0","2016-08-03T02:00:00+02:00","1.215","1.233","1.203","1.222","0","03/08/2016","","0","1","[object Object]","[object Object]","","2016-08-03"
"1.207","1.215","1.14","1.151","0","2016-08-04T02:00:00+02:00","1.207","1.215","1.14","1.151","0","04/08/2016","","0","1","[object Object]","[object Object]","","2016-08-04"
"1.146","1.203","1.13","1.143","0","2016-08-05T02:00:00+02:00","1.146","1.203","1.13","1.143","0","05/08/2016","","0","1","[object Object]","[object Object]","","2016-08-05"
"1.152","1.162","1.127","1.131","0","2016-08-08T02:00:00+02:00","1.152","1.162","1.127","1.131","0","08/08/2016","","0","1","[object Object]","[object Object]","","2016-08-08"
"1.107","1.141","1.106","1.115","0","2016-08-09T02:00:00+02:00","1.107","1.141","1.106","1.115","0","09/08/2016","","0","1","[object Object]","[object Object]","","2016-08-09"
"1.109","1.118","1.08","1.081","0","2016-08-10T02:00:00+02:00","1.109","1.118","1.08","1.081","0","10/08/2016","","0","1","[object Object]","[object Object]","","2016-08-10"
"1.078","1.086","1.051","1.065","0","2016-08-11T02:00:00+02:00","1.078","1.086","1.051","1.065","0","11/08/2016","","0","1","[object Object]","[object Object]","","2016-08-11"
"1.067","1.078","1.047","1.051","0","2016-08-12T02:00:00+02:00","1.067","1.078","1.047","1.051","0","12/08/2016","","0","1","[object Object]","[object Object]","","2016-08-12"
"1.051","1.051","1.051","1.051","0","2016-08-15T02:00:00+02:00","1.051","1.051","1.051","1.051","0","15/08/2016","","0","1","[object Object]","[object Object]","","2016-08-15"
"1.057","1.13","1.057","1.121","0","2016-08-16T02:00:00+02:00","1.057","1.13","1.057","1.121","0","16/08/2016","","0","1","[object Object]","[object Object]","","2016-08-16"
"1.096","1.14","1.093","1.119","0","2016-08-17T02:00:00+02:00","1.096","1.14","1.093","1.119","0","17/08/2016","","0","1","[object Object]","[object Object]","","2016-08-17"
"1.101","1.116","1.078","1.078","0","2016-08-18T02:00:00+02:00","1.101","1.116","1.078","1.078","0","18/08/2016","","0","1","[object Object]","[object Object]","","2016-08-18"
"1.088","1.137","1.088","1.137","0","2016-08-19T02:00:00+02:00","1.088","1.137","1.088","1.137","0","19/08/2016","","0","1","[object Object]","[object Object]","","2016-08-19"
"1.122","1.252","1.1","1.111","0","2016-08-22T02:00:00+02:00","1.122","1.252","1.1","1.111","0","22/08/2016","","0","1","[object Object]","[object Object]","","2016-08-22"
"1.109","1.158","1.109","1.136","0","2016-08-23T02:00:00+02:00","1.109","1.158","1.109","1.136","0","23/08/2016","","0","1","[object Object]","[object Object]","","2016-08-23"
"1.131","1.148","1.122","1.131","0","2016-08-24T02:00:00+02:00","1.131","1.148","1.122","1.131","0","24/08/2016","","0","1","[object Object]","[object Object]","","2016-08-24"
"1.129","1.162","1.126","1.131","0","2016-08-25T02:00:00+02:00","1.129","1.162","1.126","1.131","0","25/08/2016","","0","1","[object Object]","[object Object]","","2016-08-25"
"1.135","1.146","1.103","1.113","0","2016-08-26T02:00:00+02:00","1.135","1.146","1.103","1.113","0","26/08/2016","","0","1","[object Object]","[object Object]","","2016-08-26"
"1.16","1.16","1.111","1.117","0","2016-08-29T02:00:00+02:00","1.16","1.16","1.111","1.117","0","29/08/2016","","0","1","[object Object]","[object Object]","","2016-08-29"
"1.127","1.136","1.099","1.106","0","2016-08-30T02:00:00+02:00","1.127","1.136","1.099","1.106","0","30/08/2016","","0","1","[object Object]","[object Object]","","2016-08-30"
"1.109","1.148","1.102","1.147","0","2016-08-31T02:00:00+02:00","1.109","1.148","1.102","1.147","0","31/08/2016","","0","1","[object Object]","[object Object]","","2016-08-31"
"1.155","1.193","1.142","1.189","0","2016-09-01T02:00:00+02:00","1.155","1.193","1.142","1.189","0","01/09/2016","","0","1","[object Object]","[object Object]","","2016-09-01"
"1.186","1.2","1.146","1.18","0","2016-09-02T02:00:00+02:00","1.186","1.2","1.146","1.18","0","02/09/2016","","0","1","[object Object]","[object Object]","","2016-09-02"
"1.171","1.188","1.146","1.157","0","2016-09-05T02:00:00+02:00","1.171","1.188","1.146","1.157","0","05/09/2016","","0","1","[object Object]","[object Object]","","2016-09-05"
"1.152","1.157","1.088","1.099","0","2016-09-06T02:00:00+02:00","1.152","1.157","1.088","1.099","0","06/09/2016","","0","1","[object Object]","[object Object]","","2016-09-06"
"1.096","1.112","1.065","1.081","0","2016-09-07T02:00:00+02:00","1.096","1.112","1.065","1.081","0","07/09/2016","","0","1","[object Object]","[object Object]","","2016-09-07"
"1.067","1.167","1.056","1.153","0","2016-09-08T02:00:00+02:00","1.067","1.167","1.056","1.153","0","08/09/2016","","0","1","[object Object]","[object Object]","","2016-09-08"
"1.165","1.254","1.158","1.253","0","2016-09-09T02:00:00+02:00","1.165","1.254","1.158","1.253","0","09/09/2016","","0","1","[object Object]","[object Object]","","2016-09-09"
"1.306","1.316","1.271","1.283","0","2016-09-12T02:00:00+02:00","1.306","1.316","1.271","1.283","0","12/09/2016","","0","1","[object Object]","[object Object]","","2016-09-12"
"1.277","1.306","1.251","1.306","0","2016-09-13T02:00:00+02:00","1.277","1.306","1.251","1.306","0","13/09/2016","","0","1","[object Object]","[object Object]","","2016-09-13"
"1.316","1.333","1.283","1.298","0","2016-09-14T02:00:00+02:00","1.316","1.333","1.283","1.298","0","14/09/2016","","0","1","[object Object]","[object Object]","","2016-09-14"
"1.33","1.347","1.305","1.339","0","2016-09-15T02:00:00+02:00","1.33","1.347","1.305","1.339","0","15/09/2016","","0","1","[object Object]","[object Object]","","2016-09-15"
"1.34","1.354","1.298","1.347","0","2016-09-16T02:00:00+02:00","1.34","1.354","1.298","1.347","0","16/09/2016","","0","1","[object Object]","[object Object]","","2016-09-16"
"1.333","1.335","1.309","1.324","0","2016-09-19T02:00:00+02:00","1.333","1.335","1.309","1.324","0","19/09/2016","","0","1","[object Object]","[object Object]","","2016-09-19"
"1.296","1.298","1.246","1.258","0","2016-09-20T02:00:00+02:00","1.296","1.298","1.246","1.258","0","20/09/2016","","0","1","[object Object]","[object Object]","","2016-09-20"
"1.267","1.296","1.241","1.295","0","2016-09-21T02:00:00+02:00","1.267","1.296","1.241","1.295","0","21/09/2016","","0","1","[object Object]","[object Object]","","2016-09-21"
"1.221","1.24","1.173","1.193","0","2016-09-22T02:00:00+02:00","1.221","1.24","1.173","1.193","0","22/09/2016","","0","1","[object Object]","[object Object]","","2016-09-22"
"1.206","1.225","1.19","1.217","0","2016-09-23T02:00:00+02:00","1.206","1.225","1.19","1.217","0","23/09/2016","","0","1","[object Object]","[object Object]","","2016-09-23"
"1.2","1.231","1.189","1.191","0","2016-09-26T02:00:00+02:00","1.2","1.231","1.189","1.191","0","26/09/2016","","0","1","[object Object]","[object Object]","","2016-09-26"
"1.199","1.277","1.166","1.212","0","2016-09-27T02:00:00+02:00","1.199","1.277","1.166","1.212","0","27/09/2016","","0","1","[object Object]","[object Object]","","2016-09-27"
"1.203","1.226","1.181","1.186","0","2016-09-28T02:00:00+02:00","1.203","1.226","1.181","1.186","0","28/09/2016","","0","1","[object Object]","[object Object]","","2016-09-28"
